title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
Diócesis de Montería: Libro de Bautismos No. 4. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_006,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:437476,437476,447,07/13/18,,2018-07-13T00:00:00Z,07/13/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_007,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:438918,438918,511,07/16/18,,2018-07-16T00:00:00Z,07/16/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5A. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_008,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:439430,439430,510,07/16/18,,2018-07-16T00:00:00Z,07/16/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5B-6. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_009,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:439941,439941,515,07/16/18,,2018-07-16T00:00:00Z,07/16/18,
"Legajo 4, Expte. 21. Diligencias para establecer una cofradía de San José el Gremio de carpinteros, 1800",Metadata uploaded,Ingested,Ingested with good metadata,NEH,,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 04\San Jose Carpinteros 1800",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:3824,3824,31,08/22/17,8/24/17,2017-08-24T00:00:00Z,8/24/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Legajo 5, Exp. 17, No. 24. Expediente promovido por los individuos de color José de los Reyes...1878",Metadata uploaded,Ingested,Ingested with good metadata,NEH,135 [combined],"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 05\Enrique Prince, Matanzas 1878",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,essss:30173,30173,26,09/06/17,09/06/17,2017-09-06T00:00:00Z,09/06/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Legajo 5, Expte. 3. Espediente promovido por los hermanos mayores de la Cofradía de la Purísima Concepción...1860 ",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,137,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 06A\Arzobispado 6A, leg 5 no 3",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:30304,30304,11,09/06/17,9/11/17,2017-09-11T00:00:00Z,9/11/17,some rotated derivatives. need specific geographic coordinates
"Legajo 8, Exp. 3. Asuntos de la Cofradía de Nuestra Señora de la Consolación del Convento de San Agustín, 1829-1858",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,139 [combined],"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 08\Consolacion, S Agustin 1829-1858",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:30344,30344,34,09/06/17,09/06/17,2017-09-06T00:00:00Z,09/06/17,images rotated. Create new category for San Francisco de Asís (El Nuevo) AKA Convento de San Agustín
"Libro 1, Bautismos de Españoles (Copiado del Baraja), 1590-1600",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,106,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Catedral Habana\Catedral Habana, Barajas Copias\Libro 1, Copia Barajas, Baut Esp, 1590-1600",ESSSS/Cuba/Havana/Catedral de La Habana,,essss:7245,7245,101,08/31/17,,2017-08-31T00:00:00Z,08/31/17,
"Libro 18 de Bautismos de Pardos y Morenos, 1839-1841",Metadata in spreadsheet,Ingested,Ingested with no/minimal metadata,NEH,19,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\San Carlos de Matanzas\Matanzas Bautismos PM\MAT Libro 18, Baut PM, 1839-1841",ESSSS/Cuba/Matanzas/Matanzas/Catedral de San Carlos Borromeo,,essss:20369,20369,304,09/05/17,,2017-09-05T00:00:00Z,09/05/17,
"Libro 1 de Entierros de Asiáticos no Bautizados, 1855-1895",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,47,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\San Carlos de Matanzas\Matanzas Entierros No Bautizados\Libro 1, Asiatic no baut, 1855-1895",ESSSS/Cuba/Matanzas/Matanzas/Catedral de San Carlos Borromeo,,essss:24335,24335,35,09/05/17,,2017-09-05T00:00:00Z,09/05/17,some rotated derivatives
"Libro 4 de Matrimonios de Pardos y Morenos, 1812-1839",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,128,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Santo Angel Custodio\SAC Matrimonios de Negros, PM\SAC Libro 4, Matr PM, 1812-1839",ESSSS/Cuba/Havana/Iglesia del Santo Angel Custodio,,essss:1795,1795,382,08/17/17,9/20/17,2017-09-20T00:00:00Z,9/20/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Libro 11 de Bautismos de Yndios, Pardos y Morenos, 1830-1833",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 11 Pardos y Morenos Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391239,391239,263,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
"Libro 4 de Entierros de Pardos y Morenos, 1820-1832",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Entierros 4C P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391028,391028,210,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,353049,,,,,
