"rdf:about","dcterms:issued","dcterms:modified","rdfs:label","rdfs:comment","dcterms:description","skos:prefLabel","rdfs:isDefinedBy","rdf:type","rdfs:subPropertyOf","dwcattributes:status","dwcattributes:abcdEquivalence","dwcattributes:organizedInClass","dwcattributes:decision","dcterms:replaces","dcterms:replaces1","dcterms:replaces2"
"http://rs.tdwg.org/dwc/terms/Generalizations-2008-11-19","2008-11-19","2008-11-19","Generalizations","Actions taken to make the data as shared less specific or complete than in its original form. Suggests that alternative data of highly quality may be available on request.","Examples: ""Coordinates generalized from original GPS coordinates to the nearest half degree grid cell"", ""locality information given only to nearest county"".","Generalizations","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","not in ABCD","http://rs.tdwg.org/dwc/terms/all",,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/Genus-2003-06-13","2003-06-13","2003-06-13","Genus","The genus name of the organism",,"Genus","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Viral/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/GenusOrMonomial}",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/Genus-2003-06-17","2003-06-17","2003-06-17","Genus","The phylogenetic genus to which the cataloged item belongs.",,"Genus","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Viral/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/GenusOrMonomial}",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/Genus-2003-06-13",,
"http://rs.tdwg.org/dwc/dwcore/Genus-2007-04-17","2007-04-17","2007-04-17","Genus","The name of the genus in which the organism is classified.",,"Genus","http://rs.tdwg.org/dwc/dwcore/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Viral/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/GenusOrMonomial}",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/Genus-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/genus-2009-04-24","2008-11-19","2009-04-24","genus","The name of the genus in which the scientificName is classified.","Example: ""Quercus""","Genus","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Viral/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/GenusOrMonomial}","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/dwcore/Genus-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/genus-2009-08-24","2008-11-19","2009-08-24","genus","The full scientific name of the genus in which the taxon is classified.","Examples: ""Puma"", ""Monoclea""","Genus","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Viral/GenusOrMonomial or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/GenusOrMonomial}","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/terms/genus-2009-04-24",,
"http://rs.tdwg.org/dwc/geospatial/GeodeticDatum-2007-04-17","2007-04-17","2007-04-17","GeodeticDatum","The geodetic datum to which the latitude and longitude refer. If not known, use ""not recorded"". This concept should be vocabulary-controlled. Example: ""WGS84""",,"Geodetic Datum","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/SpatialDatum",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/HorizontalDatum-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/geodeticDatum-2009-04-24","2008-11-19","2009-07-06","geodeticDatum","The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which the geographic coordinates given in decimalLatitude and decimalLongitude as based. Recommended best practice is use the EPSG code as a controlled vocabulary to provide an SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use the value ""unknown"".","Examples: ""EPSG:4326"", ""WGS84"", ""NAD27"", ""Campo Inchauspe"", ""European 1950"", ""Clarke 1866""","Geodetic Datum","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/SpatialDatum","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/GeodeticDatum-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/GeologicalContext-2009-07-06","2009-07-06","2014-10-23","GeologicalContext","The category of information pertaining to a location within a geological context, such as stratigraphy.",,"Geological Context","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Stratigraphy",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15",,,
"http://rs.tdwg.org/dwc/terms/GeologicalContext-2014-10-23","2009-07-06","2014-10-23","GeologicalContext","Geological information, such as stratigraphy, that qualifies a region or place.","Example: A lithostratigraphic layer.","Geological Context","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"recommended","DataSets/DataSet/Units/Unit/Gathering/Stratigraphy",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15","http://rs.tdwg.org/dwc/terms/GeologicalContext-2009-07-06",,
"http://rs.tdwg.org/dwc/terms/geologicalContextID-2009-07-06","2009-07-06","2009-07-06","geologicalContextID","An identifier for the set of information associated with a GeologicalContext (the location within a geological context, such as stratigraphy). May be a global unique identifier or an identifier specific to the data set.",,"Geological Context ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/GeologicalContext",,,,
"http://rs.tdwg.org/dwc/terms/georeferencedBy-2009-04-24","2009-01-21","2014-10-23","georeferencedBy","A list (concatenated and separated) of names of people, groups, or organizations who determined the georeference (spatial representation) for the Location.","Examples: ""Kristina Yamamoto (MVZ); Janet Fang (MVZ)"", ""Brad Millen (ROM)""","Georeferenced By","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://rs.tdwg.org/dwc/terms/accordingTo","superseded","not in ABCD","http://purl.org/dc/terms/Location","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16",,,
"http://rs.tdwg.org/dwc/terms/georeferencedBy-2014-10-23","2009-01-21","2014-10-23","georeferencedBy","A list (concatenated and separated) of names of people, groups, or organizations who determined the georeference (spatial representation) for the Location.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Brad Millen (ROM)"", ""Kristina Yamamoto (MVZ) | Janet Fang (MVZ)"".","Georeferenced By","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://rs.tdwg.org/dwc/terms/accordingTo","recommended","not in ABCD","http://purl.org/dc/terms/Location","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/terms/georeferencedBy-2009-04-24",,
"http://rs.tdwg.org/dwc/terms/georeferencedDate-2011-10-16","2011-10-16","2011-10-16","georeferencedDate","The date on which the Location was georeferenced. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.","Georeferenced Date","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/date","recommended","not in ABCD","http://purl.org/dc/terms/Location","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2011-10-16_9",,,
"http://rs.tdwg.org/dwc/geospatial/GeoreferenceProtocol-2007-04-17","2007-04-17","2007-04-17","GeoreferenceProtocol","A reference to the methods used for determining the coordinates and uncertainties. Example: ""http://manisnet.org/GeorefGuide.html"".",,"Georeference Protocol","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinateMethod",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/GeorefMethod-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/georeferenceProtocol-2009-04-24","2008-11-19","2009-04-24","georeferenceProtocol","A description or reference to the methods used to determine the spatial footprint, coordinates, and uncertainties.","Examples: ""Guide to Best Practices for Georeferencing. (Chapman and Wieczorek, eds. 2006). Global Biodiversity Information Facility."", ""MaNIS/HerpNet/ORNIS Georeferencing Guidelines"", ""Georeferencing Quick Reference Guide""","Georeference Protocol","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinateMethod","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/GeoreferenceProtocol-2007-04-17",,
"http://rs.tdwg.org/dwc/geospatial/GeoreferenceRemarks-2007-04-17","2007-04-17","2007-04-17","GeoreferenceRemarks","Comments about the spatial description determination, explaining assumptions made in addition or opposition to the those formalized in the method referred to in GeoreferenceProtocol.",,"Georeference Remarks","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceRemarks",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/LatLongComments-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/georeferenceRemarks-2009-04-24","2008-11-19","2009-04-24","georeferenceRemarks","Notes or comments about the spatial description determination, explaining assumptions made in addition or opposition to the those formalized in the method referred to in georeferenceProtocol.","Example: ""assumed distance by road (Hwy. 101)""","Georeference Remarks","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceRemarks","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/GeoreferenceRemarks-2007-04-17",,
"http://rs.tdwg.org/dwc/geospatial/GeoreferenceSources-2007-04-17","2007-04-17","2007-04-17","GeoreferenceSources","A list of maps, gazetteers or other resources used to georeference the locality. The content of this concept is meant to be specific enough to allow anyone in the future to use the same resource to georeference the same locality. Examples: ""USGS 1:24000 Florence Montana Quad"", ""Terrametrics 2008 on Google Earth""",,"Georeference Sources","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceSources",,,,,
"http://rs.tdwg.org/dwc/terms/georeferenceSources-2009-04-24","2008-11-19","2014-10-23","georeferenceSources","A list (concatenated and separated) of maps, gazetteers, or other resources used to georeference the Location, described specifically enough to allow anyone in the future to use the same resources.","Examples: ""USGS 1:24000 Florence Montana Quad; Terrametrics 2008 on Google Earth""","Georeference Sources","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceSources","http://purl.org/dc/terms/Location","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/geospatial/GeoreferenceSources-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/georeferenceSources-2014-10-23","2008-11-19","2014-10-23","georeferenceSources","A list (concatenated and separated) of maps, gazetteers, or other resources used to georeference the Location, described specifically enough to allow anyone in the future to use the same resources.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""GeoLocate"", ""USGS 1:24000 Florence Montana Quad | Terrametrics 2008 on Google Earth"".","Georeference Sources","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceSources","http://purl.org/dc/terms/Location","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/terms/georeferenceSources-2009-04-24",,
"http://rs.tdwg.org/dwc/geospatial/GeoreferenceVerificationStatus-2007-04-17","2007-04-17","2007-04-17","GeoreferenceVerificationStatus","A categorical description of the extent to which the georeference has been verified to represent the location where the specimen or observation was collected. This element should be vocabulary-controlled. Examples: ""requires verification"", ""verified by collector"", ""verified by curator"".",,"Georeference Verification Status","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceVerificationStatus",,,,,
"http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus-2009-04-24","2008-11-19","2009-04-24","georeferenceVerificationStatus","A categorical description of the extent to which the georeference has been verified to represent the best possible spatial description. Recommended best practice is to use a controlled vocabulary.","Examples: ""requires verification"", ""verified by collector"", ""verified by curator"".","Georeference Verification Status","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceVerificationStatus","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/GeoreferenceVerificationStatus-2007-04-17",,
"http://digir.net/schema/conceptual/darwin/2003/1.0/GeorefMethod-2003-06-17","2003-06-17","2003-06-17","GeorefMethod","A reference to the methods used for determining the coordinates and uncertainties.",,"Georef Method","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinateMethod",,,,,
