rdf_about,dcterms_issued,dcterms_modified,localName,rdfs_comment,dcterms_description,skos_prefLabel,rdfs_isDefinedBy,rdf_type,rdfs_subPropertyOf,dwcattributes_status,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/terms/organismID-2014-10-23,2014-10-23,2014-10-23,organismID,An identifier for the Organism instance (as opposed to a particular digital record of the Organism). May be a globally unique identifier or an identifier specific to the data set.,,Organism ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,http://rs.tdwg.org/dwc/terms/individualID-2009-04-24,,
http://rs.tdwg.org/dwc/terms/organismName-2014-10-23,2014-10-23,2014-10-23,organismName,A textual name or label assigned to an Organism instance.,"Examples: ""Huberta"", ""Boab Prison Tree"", ""J pod"".",Organism Name,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,,,
http://rs.tdwg.org/dwc/terms/organismQuantity-2014-12-23,2014-11-07,2015-03-19,organismQuantity,A number or enumeration value for the quantity of organisms.,"An organismQuantity must have a corresponding organismQuantityType, e.g., ""27"" for organismQuantity with ""individuals"" for organismQuantityType; ""12.5"" for organismQuantity with ""%biomass"" for organismQuantityType; ""r"" for organismQuantity with ""BraunBlanquetScale"" for organismQuantityType.",Organism Quantity,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,,,
http://rs.tdwg.org/dwc/terms/organismQuantityType-2014-12-23,2014-11-07,2015-03-19,organismQuantityType,The type of quantification system used for the quantity of organisms.,"An organismQuantityType must have a corresponding organismQuantity, e.g., ""27"" for organismQuantity with ""individuals"" for organismQuantityType; ""12.5"" for organismQuantity with ""%biomass"" for organismQuantityType; ""r"" for organismQuantity with ""BraunBlanquetScale"" for organismQuantityType.",Organism Quantity Type,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,,,
http://rs.tdwg.org/dwc/terms/organismRemarks-2014-10-23,2014-10-23,2014-10-23,organismRemarks,Comments or notes about the Organism instance.,"Example: ""One of a litter of six.""",Organism Remarks,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,,,
http://rs.tdwg.org/dwc/terms/organismScope-2014-10-23,2014-10-23,2014-10-23,organismScope,A description of the kind of Organism instance. Can be used to indicate whether the Organism instance represents a discrete organism or if it represents a particular type of aggregation. Recommended best practice is to use a controlled vocabulary.,"This term is not intended to be used to specify a type of taxon. To describe the kind of Organism using a URI object in RDF, use rdf:type (http://www.w3.org/1999/02/22-rdf-syntax-ns#type) instead. Examples: ""multicellular organism"", ""virus"", ""clone"" ""pack"", ""colony"".",Organism Scope,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,,,
http://rs.tdwg.org/dwc/terms/originalNameUsage-2009-09-21,2008-11-19,2009-09-21,originalNameUsage,"The taxon name, with authorship and date information if known, as it originally appeared when first established under the rules of the associated nomenclaturalCode. The basionym (botany) or basonym (bacteriology) of the scientificName or the senior/earlier homonym for replaced names.","Examples: ""Pinus abies"", ""Gasterosteus saltatrix Linnaeus 1768""",Original Name Usage,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/basionym-2009-04-24,,
http://rs.tdwg.org/dwc/terms/originalNameUsageID-2009-09-21,2009-01-21,2009-09-21,originalNameUsageID,An identifier for the name usage (documented meaning of the name according to a source) in which the terminal element of the scientificName was originally established under the rules of the associated nomenclaturalCode.,"Example: ""http://species.gbif.org/abies_alba_1753""",Original Name Usage ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/basionymID-2009-04-24,,
http://rs.tdwg.org/dwc/terms/otherCatalogNumbers-2014-10-23,2008-11-19,2014-10-23,otherCatalogNumbers,"A list (concatenated and separated) of previous or alternate fully qualified catalog numbers or other human-used identifiers for the same Occurrence, whether in the current or any other data set or collection.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""FMNH:Mammal:1234"", ""NPS YELLO6778 | MBG 33424"".",Other Catalog Numbers,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/SpecimenUnit/History/PreviousUnitsText,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/otherCatalogNumbers-2009-04-24,,
http://rs.tdwg.org/dwc/terms/ownerInstitutionCode-2009-08-24,2009-08-24,2013-10-04,ownerInstitutionCode,The name (or acronym) in use by the institution having ownership of the object(s) or information referred to in the record.,"Examples: ""NPS"", ""APN"", ""InBio""",Owner Institution Code,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/all,,,,
http://rs.tdwg.org/dwc/terms/parentEventID-2014-12-23,2014-11-07,2015-03-19,parentEventID,An identifier for the broader Event that groups this and potentially other Events.,"May be a globally unique identifier or an identifier specific to the data set. Example: ""A1"" as parentEventID to identify the main Whittaker Plot in nested samples, each with its own eventID (e.g., ""A1:1"", ""A1:2"").",Parent Event ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,,,
http://rs.tdwg.org/dwc/terms/parentNameUsage-2009-09-21,2009-08-24,2009-09-21,parentNameUsage,"The full name, with authorship and date information if known, of the direct, most proximate higher-rank parent taxon (in a classification) of the most specific element of the scientificName.","Examples: ""Rubiaceae"", ""Gruiformes"", ""Testudinae""",Parent Name Usage,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName,http://rs.tdwg.org/dwc/terms/Taxon,,,,
http://rs.tdwg.org/dwc/terms/parentNameUsageID-2009-09-21,2009-01-21,2009-09-21,parentNameUsageID,"An identifier for the name usage (documented meaning of the name according to a source) of the direct, most proximate higher-rank parent taxon (in a classification) of the most specific element of the scientificName.","Example: ""8fa58e08-08de-4ac1-b69c-1235340b7001""",Parent Name Usage ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/higherTaxonNameID-2009-04-24,,
http://rs.tdwg.org/dwc/terms/phylum-2009-08-24,2008-11-19,2009-08-24,phylum,The full scientific name of the phylum or division in which the taxon is classified.,"Examples: ""Chordata"" (phylum), ""Bryophyta"" (division)",Phylum,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = phylum,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/phylum-2009-04-24,,
http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit-2009-04-24,2008-11-19,2014-10-23,pointRadiusSpatialFit,"The ratio of the area of the point-radius (decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters) to the area of the true (original, or most specific) spatial representation of the Location. Legal values are 0, greater than or equal to 1, or undefined. A value of 1 is an exact match or 100% overlap. A value of 0 should be used if the given point-radius does not completely contain the original representation. The pointRadiusSpatialFit is undefined (and should be left blank) if the original representation is a point without uncertainty and the given georeference is not that same point (without uncertainty). If both the original and the given georeference are the same point, the pointRadiusSpatialFit is 1.","Detailed explanations with graphical examples can be found in the ""Guide to Best Practices for Georeferencing"", Chapman and Wieczorek, eds. 2006.",Point Radius Spatial Fit,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/PointRadiusSpatialFit,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/geospatial/PointRadiusSpatialFit-2007-04-17,,
http://rs.tdwg.org/dwc/terms/preparations-2014-10-23,2008-11-19,2014-10-23,preparations,A list (concatenated and separated) of preparations and preservation methods for a specimen.,"The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""fossil"", ""cast"", ""photograph"", ""DNA extract"", ""skin | ""skull | skeleton"", ""whole animal (ETOH) | tissue (EDTA)"".",Preparations,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/SpecimenUnit/Preparations/PreparationsText,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/preparations-2009-04-24,,
http://rs.tdwg.org/dwc/terms/previousIdentifications-2014-10-23,2008-11-19,2014-10-23,previousIdentifications,A list (concatenated and separated) of previous assignments of names to the Organism.,"The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Chalepidae"", ""Pinus abies"", ""Anthus sp., field ID by G. Iglesias | Anthus correndera, expert ID by C. Cicero 2009-02-12 based on morphology"".",Previous Identifications,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Identifications/Identification with PreferredFlag = false,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/previousIdentifications-2009-05-18,,
http://rs.tdwg.org/dwc/terms/recordedBy-2014-10-23,2008-11-19,2014-10-23,recordedBy,"A list (concatenated and separated) of names of people, groups, or organizations responsible for recording the original Occurrence. The primary collector or observer, especially one who applies a personal identifier (recordNumber), should be listed first.","The recommended best practice is to separate the values with a vertical bar (' | '). The primary collector or observer, especially one who applies a personal identifier (recordNumber), should be listed first. Examples: ""José E. Crespo"", ""Oliver P. Pearson | Anita K. Pearson"" where the value in recordNumber ""OPP 7101"" corresponds to the number for the specimen in the field catalog (collector number) of Oliver P. Pearson.",Recorded By,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,recommended,DataSets/DataSet/Units/Unit/Gathering/GatheringAgents/GatheringAgentsText,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/recordedBy-2009-04-24,,
http://rs.tdwg.org/dwc/terms/recordNumber-2009-04-24,2008-11-19,2009-05-18,recordNumber,"An identifier given to the Occurrence at the time it was recorded. Often serves as a link between field notes and an Occurrence record, such as a specimen collector's number.","Example: ""OPP 7101""",Record Number,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/CollectorsFieldNumber,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/curatorial/CollectorNumber-2007-04-17,,
http://rs.tdwg.org/dwc/terms/relatedResourceID-2009-04-24,2008-11-19,2009-04-24,relatedResourceID,"An identifier for a related resource (the object, rather than the subject of the relationship).",,Related Resource ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,,,
http://rs.tdwg.org/dwc/terms/relationshipAccordingTo-2009-04-24,2009-04-24,2009-04-24,relationshipAccordingTo,"The source (person, organization, publication, reference) establishing the relationship between the two resources.","Example: ""Julie Woodruff""",Relationship According To,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,,,
